vehicle_id,vehicle_type,make_id,make_name,make_type,model_year,vehicle_desc,color,date_stolen,location_id,region,country,population,density
4143,Utility,619,Toyota,Standard,1993,HI-LUX 2.4 C/C,White,1/30/2022,114,Canterbury,New Zealand,655000,14.72
4144,Saloon,580,Mitsubishi,Standard,1994,GALANT 2.0 GLXI M,Green,1/5/2022,114,Canterbury,New Zealand,655000,14.72
4145,Stationwagon,587,Nissan,Standard,2007,X-TRAIL,Black,2/18/2022,105,Gisborne,New Zealand,52100,6.21
4146,Stationwagon,576,Mazda,Standard,2003,BONGO,Grey,3/4/2022,103,Waikato,New Zealand,513800,21.5
4147,Stationwagon,611,Suzuki,Standard,2021,JIMNY,Green,1/21/2022,103,Waikato,New Zealand,513800,21.5
4148,Sports Car,587,Nissan,Standard,1980,FAIRLADY,Black,11/12/2021,104,Bay of Plenty,New Zealand,347700,28.8
4149,Light Van,587,Nissan,Standard,1990,SAFARI GRANROAD,Red,10/20/2021,102,Auckland,New Zealand,1695200,343.09
4150,Saloon,550,Honda,Standard,1994,ACCORD EXI-S AUTO,Green,12/20/2021,115,Otago,New Zealand,246000,7.89
4151,Stationwagon,587,Nissan,Standard,1994,SENTRA,Green,11/27/2021,109,Wellington,New Zealand,543500,67.52
4152,Utility,587,Nissan,Standard,1994,NAVARA,Blue,3/21/2022,107,Taranaki,New Zealand,127300,17.55
4153,Saloon,540,Ford,Standard,1994,LASER GL AUTO,Purple,1/21/2022,104,Bay of Plenty,New Zealand,347700,28.8
4154,Saloon,550,Honda,Standard,1994,CIVIC 4DR EXI AUTO,Silver,3/8/2022,109,Wellington,New Zealand,543500,67.52
4155,Utility,587,Nissan,Standard,2005,NAVARA,Black,3/23/2022,102,Auckland,New Zealand,1695200,343.09
4156,Trailer,623,Trailer,Standard,2012,TRAYLA,Silver,1/14/2022,108,Manawatū-Whanganui,New Zealand,258200,11.62
4157,Trailer,514,Briford,Standard,2012,10 X 5 TANDEM,Silver,4/5/2022,114,Canterbury,New Zealand,655000,14.72
4158,Trailer,623,Trailer,Standard,2012,CENTRAL CUSTOMS,Silver,2/24/2022,114,Canterbury,New Zealand,655000,14.72
4159,Trailer,623,Trailer,Standard,2007,HOMEBUILT,Grey,10/24/2021,107,Taranaki,New Zealand,127300,17.55
4160,Trailer,623,Trailer,Standard,2012,ELITE 7X4,Silver,1/13/2022,114,Canterbury,New Zealand,655000,14.72
4161,Trailer,623,Trailer,Standard,2012,ELITE 8X5 T,Silver,10/11/2021,114,Canterbury,New Zealand,655000,14.72
4162,Trailer,623,Trailer,Standard,2012,LOCAL,Silver,3/21/2022,109,Wellington,New Zealand,543500,67.52
4163,Trailer,623,Trailer,Standard,2012,DOMESTIC,Silver,11/29/2021,102,Auckland,New Zealand,1695200,343.09
4164,Trailer,623,Trailer,Standard,2012,HOMEBUILT,Silver,3/21/2022,102,Auckland,New Zealand,1695200,343.09
4165,Trailer,549,Homebuilt,Standard,2012,DOMESTIC TRAILER,Grey,1/31/2022,115,Otago,New Zealand,246000,7.89
4166,Trailer,549,Homebuilt,Standard,1994,TRAILER,Silver,12/13/2021,104,Bay of Plenty,New Zealand,347700,28.8
4167,Trailer,549,Homebuilt,Standard,2012,TRAILER,Grey,2/22/2022,114,Canterbury,New Zealand,655000,14.72
4168,Trailer,623,Trailer,Standard,2012,ELITE 8X4S,Silver,3/2/2022,114,Canterbury,New Zealand,655000,14.72
4169,Utility,619,Toyota,Standard,1990,HILUX,Blue,1/31/2022,114,Canterbury,New Zealand,655000,14.72
4170,Utility,540,Ford,Standard,1994,COURIER XL D,White,11/2/2021,102,Auckland,New Zealand,1695200,343.09
4171,Stationwagon,587,Nissan,Standard,1989,SAFARI GRAND ROAD,Brown,12/7/2021,101,Northland,New Zealand,201500,16.11
4172,Utility,576,Mazda,Standard,1995,B2200 CAB PLUS,Green,12/16/2021,102,Auckland,New Zealand,1695200,343.09
4173,Hatchback,587,Nissan,Standard,1995,SENTRA,White,10/12/2021,114,Canterbury,New Zealand,655000,14.72
4174,Utility,587,Nissan,Standard,1995,NAVARA,Green,1/12/2022,102,Auckland,New Zealand,1695200,343.09
4175,Hatchback,540,Ford,Standard,1995,LASER 1.6 GLXI 5DOOR,Blue,11/1/2021,103,Waikato,New Zealand,513800,21.5
4176,Utility,587,Nissan,Standard,1995,NAVARA,White,12/28/2021,103,Waikato,New Zealand,513800,21.5
4177,Utility,619,Toyota,Standard,1995,HI-LUX 2.4 C/C,White,12/30/2021,101,Northland,New Zealand,201500,16.11
4178,Utility,580,Mitsubishi,Standard,1995,L200 2.0PET 2WD C/C,White,12/1/2021,109,Wellington,New Zealand,543500,67.52
4179,Saloon,550,Honda,Standard,1995,CIVIC 4DR LX MANUAL,Red,12/27/2021,115,Otago,New Zealand,246000,7.89
4180,Saloon,576,Mazda,Standard,1990,FAMILIA INTERPLAY DO,Grey,11/26/2021,106,Hawke's Bay,New Zealand,182700,12.92
4181,Hatchback,619,Toyota,Standard,1994,COROLLA,Green,3/17/2022,101,Northland,New Zealand,201500,16.11
4182,Heavy Van,540,Ford,Standard,1995,TRANSIT 190 DIESE,White,1/11/2022,103,Waikato,New Zealand,513800,21.5
4183,Hatchback,619,Toyota,Standard,1995,COROLLA 1.6P GL HBAC,Blue,3/7/2022,114,Canterbury,New Zealand,655000,14.72
4184,Hatchback,619,Toyota,Standard,1995,COROLLA 1.3P XL HBAC,White,1/12/2022,109,Wellington,New Zealand,543500,67.52
4185,Saloon,548,Holden,Standard,1984,ROYALE 6,Grey,10/17/2021,104,Bay of Plenty,New Zealand,347700,28.8
4186,Hatchback,619,Toyota,Standard,1995,COROLLA 1.6P GL HBAC,Green,1/27/2022,104,Bay of Plenty,New Zealand,347700,28.8
4187,Heavy Van,580,Mitsubishi,Standard,1995,L300,White,1/13/2022,102,Auckland,New Zealand,1695200,343.09
4188,Saloon,587,Nissan,Standard,1992,BLUEBIRD,Green,3/28/2022,115,Otago,New Zealand,246000,7.89
4189,Hatchback,611,Suzuki,Standard,2021,SWIFT,White,2/23/2022,102,Auckland,New Zealand,1695200,343.09
4190,Light Van,619,Toyota,Standard,1995,HIACE 2.4ZR MAN,White,10/19/2021,114,Canterbury,New Zealand,655000,14.72
4191,Utility,580,Mitsubishi,Standard,1995,L200,Red,10/26/2021,106,Hawke's Bay,New Zealand,182700,12.92
4192,Light Van,580,Mitsubishi,Standard,1990,DELICA,White,3/23/2022,102,Auckland,New Zealand,1695200,343.09
4193,Saloon,619,Toyota,Standard,1995,CORONA,Green,1/25/2022,115,Otago,New Zealand,246000,7.89
4194,Stationwagon,587,Nissan,Standard,1988,SAFARI,Black,1/10/2022,108,Manawatū-Whanganui,New Zealand,258200,11.62
4195,Light Van,548,Holden,Standard,1996,COMBO,White,3/9/2022,107,Taranaki,New Zealand,127300,17.55
4196,Sports Car,576,Mazda,Standard,1989,EUNOS ROADSTER,Red,3/29/2022,104,Bay of Plenty,New Zealand,347700,28.8
4197,Hatchback,550,Honda,Standard,1991,CIVIC 3DR LX MAN,White,1/24/2022,114,Canterbury,New Zealand,655000,14.72
4198,Trailer,623,Trailer,Standard,2013,RENEGADE,Grey,10/7/2021,102,Auckland,New Zealand,1695200,343.09
4199,Caravan,558,Jayco,Standard,2007,STERLING,White,12/5/2021,114,Canterbury,New Zealand,655000,14.72
4200,Caravan,519,Caravan,Standard,2005,LUNA,White,2/13/2022,114,Canterbury,New Zealand,655000,14.72
4201,Trailer,623,Trailer,Standard,2012,DOMESTIC,Silver,4/5/2022,101,Northland,New Zealand,201500,16.11
4202,Boat Trailer,623,Trailer,Standard,2012,E4100SA,Silver,1/11/2022,107,Taranaki,New Zealand,127300,17.55
4203,Boat Trailer,623,Trailer,Standard,2005,MACKAY,Grey,12/29/2021,108,Manawatū-Whanganui,New Zealand,258200,11.62
4204,Boat Trailer,623,Trailer,Standard,2012,MUDGEWAY,Grey,12/17/2021,102,Auckland,New Zealand,1695200,343.09
4205,Trailer,514,Briford,Standard,2012,9X4 TANDEM,Silver,1/18/2022,114,Canterbury,New Zealand,655000,14.72
4206,Trailer,623,Trailer,Standard,2012,CAR DOLLY,Silver,2/4/2022,103,Waikato,New Zealand,513800,21.5
4207,Trailer,549,Homebuilt,Standard,1994,TRAILER,Silver,11/4/2021,107,Taranaki,New Zealand,127300,17.55
4208,Trailer,562,Kea,Standard,2013,TANDEM TRAILER,Silver,12/9/2021,103,Waikato,New Zealand,513800,21.5
4209,Trailer,549,Homebuilt,Standard,1994,AGRI STEEL TANDEM,Silver,1/24/2022,102,Auckland,New Zealand,1695200,343.09
4210,Trailer,623,Trailer,Standard,2012,FACTORY,Silver,1/29/2022,109,Wellington,New Zealand,543500,67.52
4211,Trailer,623,Trailer,Standard,2012,ELITE 8X4 S,Silver,2/1/2022,114,Canterbury,New Zealand,655000,14.72
4212,Trailer,584,Mono - Way,Standard,2013,TRAILER,Silver,3/17/2022,109,Wellington,New Zealand,543500,67.52
4213,Hatchback,576,Mazda,Standard,1991,FAMILIA,Red,11/28/2021,114,Canterbury,New Zealand,655000,14.72
4214,Utility,587,Nissan,Standard,1992,DATSUN,White,10/12/2021,103,Waikato,New Zealand,513800,21.5
4215,Hatchback,619,Toyota,Standard,1996,COROLLA,Brown,3/12/2022,104,Bay of Plenty,New Zealand,347700,28.8
4216,Utility,580,Mitsubishi,Standard,1996,L200,White,2/15/2022,102,Auckland,New Zealand,1695200,343.09
4217,Utility,548,Holden,Standard,1996,VS UTILITY,Green,2/10/2022,111,Nelson,New Zealand,54500,129.15
4218,Saloon,619,Toyota,Standard,1998,CHASER,Black,12/22/2021,108,Manawatū-Whanganui,New Zealand,258200,11.62
4219,Saloon,587,Nissan,Standard,1991,LAUREL,Black,10/18/2021,114,Canterbury,New Zealand,655000,14.72
4220,Stationwagon,619,Toyota,Standard,1986,HILUX,White,11/29/2021,114,Canterbury,New Zealand,655000,14.72
4221,Stationwagon,540,Ford,Standard,1996,FALCON,Green,11/22/2021,114,Canterbury,New Zealand,655000,14.72
4222,Saloon,587,Nissan,Standard,1996,MAXIMA,Red,11/16/2021,102,Auckland,New Zealand,1695200,343.09
4223,Utility,540,Ford,Standard,1996,COURIER,White,1/23/2022,108,Manawatū-Whanganui,New Zealand,258200,11.62
4224,Heavy Van,580,Mitsubishi,Standard,1996,L300,Green,1/20/2022,114,Canterbury,New Zealand,655000,14.72
4225,Saloon,576,Mazda,Standard,1996,323,Green,12/19/2021,101,Northland,New Zealand,201500,16.11
4226,Hatchback,540,Ford,Standard,1996,FESTIVA,Red,3/7/2022,103,Waikato,New Zealand,513800,21.5
4227,Saloon,540,Ford,Standard,1996,LASER,Blue,11/24/2021,104,Bay of Plenty,New Zealand,347700,28.8
4228,Saloon,587,Nissan,Standard,1996,MAXIMA,Blue,11/2/2021,114,Canterbury,New Zealand,655000,14.72
4229,Stationwagon,587,Nissan,Standard,2006,MURANO,White,2/15/2022,103,Waikato,New Zealand,513800,21.5
4230,Saloon,576,Mazda,Standard,1991,SENTIA,Green,10/26/2021,115,Otago,New Zealand,246000,7.89
4231,Utility,540,Ford,Standard,1996,UTILITY,Green,12/16/2021,109,Wellington,New Zealand,543500,67.52
4232,Saloon,576,Mazda,Standard,1991,REVUE,Blue,3/2/2022,114,Canterbury,New Zealand,655000,14.72
4233,Utility,587,Nissan,Standard,1996,NAVARA,White,3/29/2022,111,Nelson,New Zealand,54500,129.15
4234,Stationwagon,576,Mazda,Standard,1996,626,Red,2/26/2022,109,Wellington,New Zealand,543500,67.52
4235,Stationwagon,619,Toyota,Standard,1996,LANDCRUISER,Blue,10/23/2021,114,Canterbury,New Zealand,655000,14.72
4236,Utility,619,Toyota,Standard,1996,HILUX,White,10/27/2021,114,Canterbury,New Zealand,655000,14.72
4237,Saloon,540,Ford,Standard,1997,TELSTAR,Blue,1/6/2022,101,Northland,New Zealand,201500,16.11
4238,Saloon,577,Mercedes-Benz,Luxury,1997,E,Silver,3/10/2022,114,Canterbury,New Zealand,655000,14.72
4239,Heavy Van,540,Ford,Standard,1997,TRANSIT,White,4/4/2022,111,Nelson,New Zealand,54500,129.15
4240,Saloon,619,Toyota,Standard,1992,COROLLA,White,1/31/2022,116,Southland,New Zealand,102400,3.28
4241,Saloon,550,Honda,Standard,1997,CIVIC,Blue,3/11/2022,109,Wellington,New Zealand,543500,67.52
4242,Saloon,576,Mazda,Standard,1997,323,Green,11/1/2021,109,Wellington,New Zealand,543500,67.52
4243,Light Van,587,Nissan,Standard,1989,S-CARGO,White,12/23/2021,111,Nelson,New Zealand,54500,129.15
4244,Saloon,619,Toyota,Standard,2006,MARKX,White,3/13/2022,103,Waikato,New Zealand,513800,21.5
4245,Trailer,623,Trailer,Standard,2013,HOMEBUILT AFC JETSKI,Silver,3/27/2022,103,Waikato,New Zealand,513800,21.5
4246,Trailer,623,Trailer,Standard,2013,FOXENG 2000,Silver,3/29/2022,109,Wellington,New Zealand,543500,67.52
4247,Trailer,623,Trailer,Standard,2003,TRAILER PRO,Silver,4/1/2022,101,Northland,New Zealand,201500,16.11
4248,Trailer,623,Trailer,Standard,2013,HOMEBUILT,Pink,1/17/2022,114,Canterbury,New Zealand,655000,14.72
4249,Trailer,623,Trailer,Standard,2013,LOCAL,Silver,12/31/2021,115,Otago,New Zealand,246000,7.89
4250,Trailer,623,Trailer,Standard,2013,HAULER,Silver,3/28/2022,114,Canterbury,New Zealand,655000,14.72
4251,Trailer,549,Homebuilt,Standard,2013,DOMESTIC TRAILER,White,11/30/2021,114,Canterbury,New Zealand,655000,14.72
4252,Trailer,623,Trailer,Standard,2013,FACTORY TANDEM,Silver,2/8/2022,114,Canterbury,New Zealand,655000,14.72
4253,Trailer,623,Trailer,Standard,2000,DOMESTIC,Red,2/14/2022,107,Taranaki,New Zealand,127300,17.55
4254,Trailer,514,Briford,Standard,2013,DOMESTIC TRAILER,Silver,2/23/2022,114,Canterbury,New Zealand,655000,14.72
4255,Trailer,623,Trailer,Standard,1997,HOMEMADE,Black,2/1/2022,101,Northland,New Zealand,201500,16.11
4256,Boat Trailer,623,Trailer,Standard,1997,BOAT VOYAGER,Silver,1/5/2022,107,Taranaki,New Zealand,127300,17.55
4257,Trailer,623,Trailer,Standard,1980,HOMEBUILT,Blue,11/10/2021,103,Waikato,New Zealand,513800,21.5
4258,Trailer,572,Lochiel,Standard,2013,14X6.6 SALV,Silver,10/23/2021,115,Otago,New Zealand,246000,7.89
4259,Trailer,623,Trailer,Standard,2013,SHIFTER 3.1,Silver,11/8/2021,114,Canterbury,New Zealand,655000,14.72
4260,Stationwagon,611,Suzuki,Standard,1997,VITARA,Blue,2/9/2022,101,Northland,New Zealand,201500,16.11
4261,Utility,619,Toyota,Standard,1989,HILUX,White,12/20/2021,104,Bay of Plenty,New Zealand,347700,28.8
4262,Saloon,587,Nissan,Standard,1997,SENTRA,Red,11/24/2021,114,Canterbury,New Zealand,655000,14.72
4263,Light Van,550,Honda,Standard,1997,CRV,Green,4/4/2022,104,Bay of Plenty,New Zealand,347700,28.8
4264,Utility,619,Toyota,Standard,1989,HILUX,Blue,1/24/2022,114,Canterbury,New Zealand,655000,14.72
4265,Utility,619,Toyota,Standard,1993,HILUX,Grey,3/8/2022,101,Northland,New Zealand,201500,16.11
4266,Stationwagon,619,Toyota,Standard,1994,HILUX,Blue,4/4/2022,114,Canterbury,New Zealand,655000,14.72
4267,Stationwagon,556,Isuzu,Standard,1994,BIGHORN,Blue,12/31/2021,101,Northland,New Zealand,201500,16.11
4268,Other Truck,556,Isuzu,Standard,1997,N SERIES 100P,White,3/4/2022,102,Auckland,New Zealand,1695200,343.09
4269,Saloon,550,Honda,Standard,1997,ACCORD,Red,10/15/2021,115,Otago,New Zealand,246000,7.89
4270,Light Van,540,Ford,Standard,1997,ECONOVAN,White,10/12/2021,114,Canterbury,New Zealand,655000,14.72
4271,Light Van,523,Chrysler,Standard,1997,GRAND VOYAGER,Silver,12/15/2021,111,Nelson,New Zealand,54500,129.15
4272,Hatchback,619,Toyota,Standard,1997,COROLLA,Silver,2/16/2022,102,Auckland,New Zealand,1695200,343.09
4273,Utility,619,Toyota,Standard,1994,HILUX,Grey,11/7/2021,109,Wellington,New Zealand,543500,67.52
4274,Hatchback,587,Nissan,Standard,1997,SENTRA,Green,1/24/2022,104,Bay of Plenty,New Zealand,347700,28.8
4275,Saloon,619,Toyota,Standard,1997,COROLLA,White,10/7/2021,106,Hawke's Bay,New Zealand,182700,12.92
4276,Saloon,587,Nissan,Standard,1997,MAXIMA,Red,11/5/2021,108,Manawatū-Whanganui,New Zealand,258200,11.62
4277,Saloon,587,Nissan,Standard,1997,PRIMERA,Silver,11/23/2021,104,Bay of Plenty,New Zealand,347700,28.8
4278,Utility,619,Toyota,Standard,1997,HILUX,White,1/30/2022,104,Bay of Plenty,New Zealand,347700,28.8
4279,Utility,619,Toyota,Standard,1995,HILUX,Grey,11/20/2021,101,Northland,New Zealand,201500,16.11
4280,Utility,587,Nissan,Standard,1992,DATSUN,White,11/25/2021,114,Canterbury,New Zealand,655000,14.72
4281,Saloon,587,Nissan,Standard,1997,PRIMERA,Red,3/11/2022,109,Wellington,New Zealand,543500,67.52
4282,Flat Deck Truck,540,Ford,Standard,1997,TRADER,White,12/2/2021,107,Taranaki,New Zealand,127300,17.55
4283,Saloon,550,Honda,Standard,1997,CIVIC,Gold,1/8/2022,116,Southland,New Zealand,102400,3.28
4284,Hatchback,507,Audi,Standard,1997,A3,Blue,4/3/2022,107,Taranaki,New Zealand,127300,17.55
4285,Hatchback,619,Toyota,Standard,1997,STARLET,Green,2/12/2022,102,Auckland,New Zealand,1695200,343.09
4286,Saloon,587,Nissan,Standard,1997,PRIMERA,White,10/21/2021,105,Gisborne,New Zealand,52100,6.21
4287,Saloon,550,Honda,Standard,1997,ACCORD,Blue,3/8/2022,102,Auckland,New Zealand,1695200,343.09
4288,Light Van,619,Toyota,Standard,1997,HIACE,White,12/24/2021,101,Northland,New Zealand,201500,16.11
4289,Stationwagon,580,Mitsubishi,Standard,1990,PAJERO,Gold,1/5/2022,102,Auckland,New Zealand,1695200,343.09
4290,Saloon,587,Nissan,Standard,1997,MAXIMA,Green,2/2/2022,104,Bay of Plenty,New Zealand,347700,28.8
4291,Stationwagon,587,Nissan,Standard,1993,TERRANO,Red,1/11/2022,101,Northland,New Zealand,201500,16.11
4292,Utility,580,Mitsubishi,Standard,1998,L200,White,12/7/2021,104,Bay of Plenty,New Zealand,347700,28.8
4293,Stationwagon,587,Nissan,Standard,1994,MISTRAL,Blue,1/23/2022,114,Canterbury,New Zealand,655000,14.72
4294,Saloon,619,Toyota,Standard,1998,CAMRY,Green,2/16/2022,114,Canterbury,New Zealand,655000,14.72
4295,Utility,587,Nissan,Standard,1992,DATSUN,Green,3/25/2022,104,Bay of Plenty,New Zealand,347700,28.8
4296,Other Truck,619,Toyota,Standard,1993,DYNA,White,3/30/2022,114,Canterbury,New Zealand,655000,14.72
4297,Utility,587,Nissan,Standard,1998,NAVARA,Green,10/26/2021,101,Northland,New Zealand,201500,16.11
4298,Other Truck,619,Toyota,Standard,1998,HILUX,Red,11/10/2021,111,Nelson,New Zealand,54500,129.15
4299,Utility,619,Toyota,Standard,1998,HILUX,White,12/9/2021,114,Canterbury,New Zealand,655000,14.72
4300,Light Van,619,Toyota,Standard,1994,HIACE,Grey,1/9/2022,114,Canterbury,New Zealand,655000,14.72
4301,Light Van,555,Hyundai,Standard,1998,H100,White,11/25/2021,114,Canterbury,New Zealand,655000,14.72
4302,Stationwagon,619,Toyota,Standard,1995,SPRINTER,Silver,10/23/2021,102,Auckland,New Zealand,1695200,343.09
4303,Saloon,548,Holden,Standard,1998,VT COMMODORE,Red,11/26/2021,102,Auckland,New Zealand,1695200,343.09
4304,Other Truck,588,Nissan Diesel,Standard,1998,MK205,White,1/17/2022,102,Auckland,New Zealand,1695200,343.09
4305,Stationwagon,580,Mitsubishi,Standard,1994,PAJERO,Green,2/17/2022,102,Auckland,New Zealand,1695200,343.09
4306,Hatchback,619,Toyota,Standard,1993,STARLET,White,2/3/2022,106,Hawke's Bay,New Zealand,182700,12.92
4307,Saloon,540,Ford,Standard,1998,FALCON,Green,1/31/2022,105,Gisborne,New Zealand,52100,6.21
4308,Stationwagon,610,Subaru,Standard,1998,FORESTER,Red,3/26/2022,109,Wellington,New Zealand,543500,67.52
4309,Saloon,550,Honda,Standard,1998,CIVIC,Green,12/13/2021,109,Wellington,New Zealand,543500,67.52
4310,Stationwagon,587,Nissan,Standard,1996,TERRANO,Green,10/15/2021,105,Gisborne,New Zealand,52100,6.21
4311,Saloon,587,Nissan,Standard,1998,MAXIMA,Blue,11/16/2021,103,Waikato,New Zealand,513800,21.5
4312,Utility,619,Toyota,Standard,1998,HILUX,White,2/27/2022,105,Gisborne,New Zealand,52100,6.21
4313,Saloon,548,Holden,Standard,1998,VT COMMODORE,Blue,10/23/2021,114,Canterbury,New Zealand,655000,14.72
4314,Stationwagon,587,Nissan,Standard,1990,TERRANO,Red,11/12/2021,104,Bay of Plenty,New Zealand,347700,28.8
4315,Utility,580,Mitsubishi,Standard,1998,L200,Green,12/18/2021,114,Canterbury,New Zealand,655000,14.72
4316,Saloon,550,Honda,Standard,1993,DOMANI,Blue,3/28/2022,105,Gisborne,New Zealand,52100,6.21
4317,Other Truck,619,Toyota,Standard,1998,HILUX,White,1/11/2022,105,Gisborne,New Zealand,52100,6.21
4318,Hatchback,540,Ford,Standard,1998,FESTIVA,Blue,11/15/2021,102,Auckland,New Zealand,1695200,343.09
4319,Hatchback,587,Nissan,Standard,1998,SENTRA,Silver,3/19/2022,102,Auckland,New Zealand,1695200,343.09
4320,Hatchback,576,Mazda,Standard,1995,FAMILIA,White,11/3/2021,104,Bay of Plenty,New Zealand,347700,28.8
4321,Stationwagon,619,Toyota,Standard,1998,PRADO,White,2/26/2022,101,Northland,New Zealand,201500,16.11
4322,Hatchback,540,Ford,Standard,1998,FESTIVA,Blue,11/21/2021,106,Hawke's Bay,New Zealand,182700,12.92
4323,Stationwagon,611,Suzuki,Standard,1998,WAGON R,Red,2/24/2022,109,Wellington,New Zealand,543500,67.52
4324,Stationwagon,587,Nissan,Standard,1993,TERRANO,Blue,3/14/2022,101,Northland,New Zealand,201500,16.11
4325,Saloon,550,Honda,Standard,1998,CIVIC,Gold,11/23/2021,115,Otago,New Zealand,246000,7.89
4326,Stationwagon,587,Nissan,Standard,1992,TERRANO,Black,3/19/2022,101,Northland,New Zealand,201500,16.11
4327,Stationwagon,531,Daihatsu,Standard,1991,RUGGER,Black,1/19/2022,103,Waikato,New Zealand,513800,21.5
4328,Utility,540,Ford,Standard,1999,COURIER,Silver,1/13/2022,102,Auckland,New Zealand,1695200,343.09
4329,Utility,540,Ford,Standard,1998,COURIER,Blue,3/20/2022,104,Bay of Plenty,New Zealand,347700,28.8
4330,Stationwagon,619,Toyota,Standard,1993,HILUX,Green,11/10/2021,114,Canterbury,New Zealand,655000,14.72
4331,Utility,619,Toyota,Standard,1993,HILUX 4WD 2.8,White,2/1/2022,101,Northland,New Zealand,201500,16.11
4332,Stationwagon,619,Toyota,Standard,1998,LAND CRUISER PRADO,Green,12/1/2021,102,Auckland,New Zealand,1695200,343.09
4333,Light Van,619,Toyota,Standard,1998,HIACE,White,11/14/2021,114,Canterbury,New Zealand,655000,14.72
4334,Utility,540,Ford,Standard,1999,COURIER,White,10/31/2021,114,Canterbury,New Zealand,655000,14.72
4335,Sports Car,619,Toyota,Standard,1999,CELICA,Red,10/19/2021,106,Hawke's Bay,New Zealand,182700,12.92
4336,Utility,540,Ford,Standard,1999,COURIER,White,2/27/2022,105,Gisborne,New Zealand,52100,6.21
4337,Saloon,580,Mitsubishi,Standard,1999,LANCER,Blue,1/24/2022,108,Manawatū-Whanganui,New Zealand,258200,11.62
4338,Saloon,587,Nissan,Standard,1996,PULSAR,Grey,3/31/2022,102,Auckland,New Zealand,1695200,343.09
4339,Utility,540,Ford,Standard,1999,COURIER,Red,10/12/2021,106,Hawke's Bay,New Zealand,182700,12.92
4340,Utility,540,Ford,Standard,1999,COURIER,White,1/10/2022,101,Northland,New Zealand,201500,16.11
4341,Saloon,587,Nissan,Standard,1999,PRIMERA,Green,12/22/2021,107,Taranaki,New Zealand,127300,17.55
4342,Utility,540,Ford,Standard,1999,COURIER,Green,12/19/2021,104,Bay of Plenty,New Zealand,347700,28.8
4343,Stationwagon,619,Toyota,Standard,1996,CALDINA,Blue,1/4/2022,108,Manawatū-Whanganui,New Zealand,258200,11.62
4344,Hatchback,587,Nissan,Standard,1999,PULSAR,Silver,11/14/2021,109,Wellington,New Zealand,543500,67.52
4345,Saloon,580,Mitsubishi,Standard,1999,DIAMANTE,Gold,1/14/2022,104,Bay of Plenty,New Zealand,347700,28.8
4346,Utility,576,Mazda,Standard,1999,BOUNTY,Green,10/21/2021,114,Canterbury,New Zealand,655000,14.72
